advertiser_id_from_network,campaign_id_from_network,name,destination_phone_number
73299,6905,Cropp-Metcalfe Heating & Air Conditioning,3013130700
73299,6906,Hoffmann Brothers,3146643011
73299,6907,"Cole Air, Inc.",3378556628
73299,6908,Holden's Heating & A/C,5096828814
73299,6909,Fisher Refrigeration,5099962748
73300,6910,Terry's A/C & HTG,2814957830
73299,6911,Spectrum A/C & HTG,2257751372
73299,6912,Weatherization Works,8027331063
73300,6913,"Pace Residential, LP",2812082665
73299,6914,"All-Ways Air Control, Inc",2533837718
73300,6915,Wrate Mechanical,7167318751
73299,6916,McGinnis Heating,8287799771
73299,6917,Altman Air Inc,3052356095
73299,6918,Rycor HVAC,8457425110
73299,6919,Hi Ho Petroleum,2033350101
73299,6920,Wayne's Air,3253886463
73299,6921,"ALL STAR HVAC, LLC",8302202644
73299,6922,Northland Heating & Cooling,2187296505
73300,6923,Aero Energy,4434772702
73299,6924,Air Quality Control,3347400526
73299,6925,ABT Electronics,8475442956
73299,6926,Lincoln Air,6235879957
73299,6927,"Alpine Ductless, LLC",3605297567
73299,6928,Maintenance Technologies,8655841776
73299,6929,Farley & Hysaw Heating & Air,2053494951
73299,6930,Air Tech Heating,9209246742
73299,6931,Viking Mechanical,6053414200
73299,6932,Hartley's Climate Control,5732613163
73299,6933,Ernst Heating & Cooling,6186332244
73299,6934,Sigman Heating & A/C,6182344343
73299,6935,"Bassett's Mechanical, Inc",2177925593
73299,6936,Springdale Heating and Air,4234796363
73299,6937,Positive Energy,5124621000
73299,6938,Turner Refrigeration,4238813151
73299,6939,Farwest Climate Control,5094575346
73299,6940,"Chastain Heating & Air, Inc.",3342656239
73299,6941,Lindstrom Air Conditioning & Plumbing,8009107068
73299,6942,Gold Medal Service,8005536060
73300,6943,Duckett & Laird,7324621044
73299,6944,John Thompson & Assoc.,2516661007
73299,6945,"T & N Services, LLC",7704905595
73299,6946,Linn's Refrigeration,7245734820
73299,6947,Hi-Tech Mechanical Inc.,7139374400
73299,6948,Northeast Ductless Heating & Cooling,5186943748
73299,6949,Knisely & Sons Inc,8146938744
73299,6950,Suter Services,7122523007
73299,6951,General Air Service,8659669889
73299,6952,Dead River Company,2077860386
73299,6953,"SOAR, Inc.",8634911400
73299,6954,Air-Ref Co Inc.,5614957060
73299,6955,"Hill's Service Company, Inc.",8646823198
73299,6956,Comfort Solutions Heating & Cooling,5133967200
73299,6957,"Clark County Mechanical, LLC",3607357720
73299,6958,"Woodall's Total Comfort Systems, Inc.",8504828802
73299,6959,Ideal Mechanical,4143582505
73299,6960,Mr. Mighty Heating & Cooling,3126025401
73299,6961,Deschutes Heating & Cooling,5413820424
73299,6962,Elkins HVAC,3603989400
73300,6963,RDI Heating & Cooling,2087629857
73299,6964,Balanced Energy Solutions,5035054004
73299,6965,J Diamond T HVAC corp,8103431151
73299,6966,Magic Touch Mechanical Inc,4808558789
73299,6967,Suburban Heating & Air Cond Co,2143811127
73299,6968,Warthen Fuel Company,4108049529
73299,6969,Airtron Heating & Air Conditioning,3174890663
73299,6970,A.R. Sandri Inc.,4137722121
73299,6971,Princeton Fuel Oil Co,6099241100
73299,6972,Air Inc.,2033034822
73300,6973,"Brennan & Company, LLC",5086960043
73299,6974,John's A-C & Heat Inc,8569339300
73299,6975,Morris Heating & Cooling LLC,8286592400
73299,6976,Slidell Refrigeration,9856431991
73299,6977,Hobbs Mechanical,6203267686
73300,6978,Brown Heating & Cooling,5737294328
73299,6979,Page Brothers Heating & Cooling,2569316911
73299,6980,Wright's Heating & A/C,5128473191
73299,6981,Unlimited Air,3256594353
73300,6982,RC's A/C & Heating,8067466612
73299,6983,Sullivan's Residential Services,2066320710
73300,6984,Supercool Co.,9143828765
73299,6985,Horizon Heating & Air Conditioning,8286975255
73299,6986,Maddox Air and Electrical,4348216231
73299,6987,TJE Mechanical,2812591381
73299,6988,"Locke Air Conditioning & Custom Sheet Metal, Inc.",7603534501
73299,6989,Superior Comfort,7348187141
73299,6990,Grayson Air Conditioning,2516335665
73299,6991,Mitchell's Heating & Cooling LLC,2569909150
73299,6992,Hartley's Climate Control,5732633007
73299,6993,Arnolds AC Services,7607723731
73299,6994,Southeastern Mechanical Services LLC,2566863444
73299,6995,Kozik Plumbing & Heating,4194683328
73299,6996,James Heating & Cooling,7407470226
73300,6997,Ellis AC & Heating,9729374488
73299,6998,D & B Air Conditioning,2298947693
73299,6999,C & K Heating & Cooling,6189724122
73299,7000,Chad's AC Direct,3342646464
73299,7001,Simionis Warm Floors,2086640424
73299,7002,Carolina Comfort Air,9198911423
73299,7003,"Airplus Mechanical Company, LLC",7034510001
73299,7004,Kohl's Heating & Air Conditioning,4125853831
73299,7005,Flow-Tech Plumbing & Heating Inc.,2602740888
73299,7006,Central Heat and Air,7069714358
73299,7007,Pipe Works Services,9736353111
73299,7008,Custom Heat and Air,
73299,7009,Pratt Service Company,7063233308
73299,7010,Harry Clark Plumbing,5104441776
73299,7011,Neil Kelly Co. Inc.,5032887461
73299,7012,"Tuffy's Air Conditioning & Heating Service, Inc.",8175960150
73300,7013,"Lebo's Plumbing, Heating and Air Conditioining",7172438345
73299,7014,M&M Weatherization,2102239575
73299,7015,Aspen Valley Heating and Air,3077602976
73299,7016,Air Expo Inc.,9732830300
73299,7017,Staley's Plbg. Htg. & Air Cond.,8106595572
73299,7018,North Central Iowa Service,5153321506
73299,7019,American Vintage Home,8472515255
73299,7020,Stanley C Bierly,8143493000
73300,7021,Barrett HVACR,7175159293
73299,7022,Troubleshooters,4097453400
73299,7023,Altman's Cooling & Heating LLC,3212676200
73299,7024,Weiss Heating & Cooling LLC,9207874845
73299,7025,Crestside Ballwin Heating,3143518300
73299,7026,I-One Inc.,6172795260
73300,7027,Comfort Heating & Cooling,3602752950
73299,7028,Sanders Heating & Air,8599876945
73299,7029,Light My Fire,5707487080
73299,7030,Northeast Ductless Heating & Cooling,5165848060
73299,7031,Cascade Mechanical,5096893769
73299,7032,All-Star Heating and A/C,8157588585
73299,7033,Delta Heating & Cooling,5099431092
73299,7034,Bid Mechanical,5096070637
73300,7035,Diversified Heating & Cooling Inc.,5419480953
73299,7036,"Hood Canal Heating & Cooling, Inc.",3602754992
73299,7037,Arctic Air Conditioning,9317669938
73299,7038,Pacific Air Heating and AC,3603574328
73299,7039,Vander Werf Energy,2696846429
73299,7040,J. L. Anderson Heating and Cooling,7654717506
73300,7041,John May Air Conditioning,5016812639
73299,7042,Boyce Heating & Cooling,6034474923
73299,7043,B.J. Htg & A/C Inc,8122837221
73299,7044,Bennett's Contracting LLC,5748423228
73299,7045,Lower Cape Heating,5082403225
73299,7046,Quality Cool & Heat,7183709000
73299,7047,J.C. Hamm & Sons Inc.,2567647386
73299,7048,Titan Heating & Air,4233863030
73300,7049,Northwest Energy Team,3603579167
73299,7050,"Miller's Central Air, Inc.",8636995455
73299,7051,"Mitchell Plumbing, Heating and Cooling",4123844539
73300,7052,JR Comerford and Son,3153434030
73299,7053,Four Seasons Heating & Cooling,9208321462
73299,7054,A-Action Heating,5033477492
73300,7055,Baize Contracting Inc,8124996303
73299,7056,Dan's Heating & Cooling,3162648951
73299,7057,"Albert's & Son, Inc.",9136516690
73299,7058,"Pierce Heating & Cooling, Inc.",7859884400
73299,7059,Eco Environments,5134894822
73299,7060,MP Heating & Cooling Inc,8156399190
73299,7061,"KK Air Conditioning, LLC",8086800143
73300,7062,"Lightfoot Mechanical, Inc.",8175960309
73299,7063,Hybrid Heating and Cooling,4145450410
73299,7064,"B & B Heating and Air Conditioning, Inc.",2094748100
73299,7065,M Bruns Plumbing HVAC & Electric,4193633188
73299,7066,Crystal Heating & Cooling,6362969292
73299,7067,Mike's Heating & Cooling,2565867373
73299,7068,Performance Heating & Air,4062704351
73299,7069,D&V Mechanical,4017412704
73299,7070,SJC HVAC,9788404822
73299,7071,Wellington Indoor Comfort,4406473421
73299,7072,Bryan's Heating & Air Conditioning,3167552447
73299,7073,Alternate Energy,8088425853
73299,7074,Pro Services Inc.,8458763991
73299,7075,"McDonald Plumbing & HVAC, Inc.",7247897197
73300,7076,"Northern Refrigeration, LLC",9075232700
73299,7077,Delta HVACR Services,4134548298
73299,7078,Liberty Mechanical,6192470458
73299,7079,Northwind Refrigeration,3108906958
73299,7080,Frontier Heating and Air Conditioning and Refrigeration,4064884657
73299,7081,Air Authority Heating & Air Conditioning,5132290789
73299,7082,Balanced HVAC Inc.,5084280974
73299,7083,"Comfort MD, Inc.",2166639300
73299,7084,True Fix A/C & Heating,2813929334
73299,7085,"TMI, Inc.",5048998911
73299,7086,Tenn Air 1,8657402764
73299,7087,Air At Your Door,3058857771
73299,7088,"Mullin Services, Inc.",9182861200
73299,7089,Unique Heating & Cooling,3146470604
73299,7090,Brady's Heating & Cooling,6019411476
73299,7091,H. Brown & Son,6159251590
73300,7092,Agape AC,8089276648
73299,7093,Air Conditioning Experts,4042665464
73299,7094,B&M Contractors,2523386090
73299,7095,Alternative HVAC Solutions,6503224328
73299,7096,Heat Transfer Solutions,9196627848
73299,7097,Douglas Cooling & Heating,2058358909
73299,7098,Harris Heating & Cooling,7854231384
73299,7099,On Call Plumbing Heating & Air,8037814357
73299,7100,Action Heating & Air Conditioning,6308586315
73299,7101,Green House Plumbing & Heating,4259999417
73299,7102,"Andersen Heating, Inc.",9712391466
73299,7103,System-Aire Htg & A/C,5035245927
73299,7104,"Andy's Heating & Cooling, LLC.",2087724570
73299,7105,modern comfort,4103253300
73299,7106,All Aire Air Conditioning & Heat LLC,6235334938
73299,7107,Black Lion HVAC,4258143944
73299,7108,All Pro Services Inc.,3013503800
73299,7109,Farnen & Dermer,4109020020
73299,7110,Clawson Heating & Air Conditioning,5036189646
73299,7111,Kolenda Heating & Cooling,7012137875
73299,7112,JR Bolton Services,
73299,7113,Airmen Heating & Cooling,6144772779
73299,7114,Home Comfort Warehouse,8022958778
73299,7115,Dave's Appliance,2084615959
73299,7116,"Klein Heating & Cooling, LLC",6147781351
73299,7117,Staton Heating and Air,7706673992
73299,7118,Diversified Heating & Cooling,6159425525
73299,7119,Gentec Services,9253731682
73299,7120,Bridgeport Plumbing,4175384722
73299,7121,Cheshire Heating and A/C,7707352724
73300,7122,Rob's Heating & Cooling Service,5302769000
73299,7123,Air Force Heating & Air,7065942607
73299,7124,D/B Solutions,4257446300
73299,7125,Kendrick Mechanical,9723821110
73300,7126,Nash Mechanical,7134605253
73299,7127,AC by Luquire,3342649666
73299,7128,St. Pierre Cooling & Heating,4136844484
73299,7129,Triple T Heating & Cooling,8017897711
73299,7130,"Bodek Plumbing, Heating & A/C, Inc.",6077779974
73299,7131,Toms River Heating & Air,7322442880
73300,7132,"Century Heating & Air Conditioning, Inc.",3154140060
73299,7133,"Effective Air, Inc.",8477291820
73299,7134,Stellitano Heating and Air Conditioning,6094662310
73299,7135,Caldbeck Construction,4068835609
73299,7136,Comfort Solutions,8013932206
73299,7137,Advantage Air Heating & Cooling,7405049430
73299,7138,Ace Plumbing Sewer & WATR Cond,7852343384
73299,7139,Custom Sheetmetal,7853576200
73300,7140,Schraut Heating & Cooling,3148923048
73299,7141,Hanna Heating & Air Cond Co,3169453481
73300,7142,Hood Heating Air Plbg & Elctrc,7852431489
73300,7143,Central Mechanical Svc Inc,7857769206
73299,7144,Reliable Heating & Cooling Inc,3144233535
73299,7145,Adams Electric & Plumbing LLC,6206727279
73299,7146,Absolute Comfort Systems LLC,6369785600
73299,7147,Academy Air Heating & Cooling,3147709800
73299,7148,Vitt Heating & Cooling,3143515580
73299,7149,"Jones Plumbing & Heating, Inc",4062654387
73299,7150,Vogt Heating & Cooling,8143320353
73299,7151,"Temptrol Heating & A/C, Inc.",8474891704
73299,7152,Advanced Heating & Cooling,3604159335
73299,7153,Precise Construction Group,5093966888
73299,7154,Aire Pro,2538482626
73299,7155,"McKinney Heating & Air Conditioning, Inc.",7068961800
73299,7156,East Coast Heating Inc.,2072520472
73299,7157,Choice Air Conditioning & Heating,5204982432
73299,7158,Carolina Comfort Air,9103550256
73299,7159,"Doc Dancer, Inc.",2607443251
73299,7160,Aramendia Heating & Air Ltd.,2106541034
73299,7161,"Air Stream Services, Inc.",2105333264
73299,7162,Brandt Heating & Air Conditioning,3193383637
73299,7163,Arise Air,5122600160
73299,7164,Air Seven Heating & Cooling,6143672665
73300,7165,McFarland Indoor Comfort Services,6184511512
73300,7166,Complete Heating & Air Conditioning,2532086231
73300,7167,Eichten's Service & Repair,6514390578
73299,7168,JMAC Heating & Cooling,6022792665
73299,7169,"Northern Indoor Comfort Systems, LLC",7159372676
73299,7170,Snohomish Energy Services,3605639199
73299,7171,"Air System Solutions, Inc.",8056202159
73299,7172,"Ike's Air Conditioning, Inc.",2106801234
73299,7173,My Fathers Mechanical Inc.,2106845889
73299,7174,Aire Serv of the River Cities,5123530143
73300,7175,Lowe's Air Conditioning  & Heatring,2108722665
73299,7176,DNR Refrigeraton,2109287020
73299,7177,Advanced Cooling Systems,7277386006
73299,7178,"Garner Heating and Air, Inc.",
73300,7179,Short Pump Heating and Air,8043120990
73299,7180,"Tri-County Mechanical, Inc",8433990203
73300,7181,Air Repair Heating & A/C,2105992900
73299,7182,B & B Plumbing & Heating,5185844440
73299,7183,Collins Heating & Cooling,3095318200
73299,7184,Coker Heating & Air,6625632111
73300,7185,H.A.M. Industry Mechanical,5163526200
73299,7186,Dale's Heating & Appliance,3206293531
73299,7187,Lake County Mechanical,8479894649
73299,7188,Knepper Heating & Air Conditioning,70686970535
73299,7189,Hoover Electric,3138913152
73299,7190,"Taylor AC & Heating, Inc.",6628438844
73300,7191,K.L. Myers Heating and Cooling,8146582273
73299,7192,"DLR Heating, Cooling & Electrical",5475290469
73300,7193,Smiley's Royal Comfort,7656538802
73300,7194,Around the Town Heating and Cooling,7083882247
73299,7195,Miller's Area Heating,8472230211
73299,7196,Air Temperature Services,5083619070
73299,7197,Air Crafters Air Conditioning,2108421956
73299,7198,Jensen's Heating and Air Conditioning LLC,2067893243
73299,7199,Four Seasons Heating & AC LLC,5094576976
73299,7200,Steve Owens A/C & Refrigeration Inc.,8634911400
73299,7201,Climate Smith,7704759555
73299,7202,Home RX,2064982764
73299,7203,Blue Dot Services,7852721633
73299,7204,Premier Ductless,2539887474
73299,7205,"Resicon, LLC",2533707662
73299,7206,Border Sheet Metal,2087729282
73299,7207,MJ Mechanical,6615783604
73299,7208,Benchmark AC Inc,6613259023
73299,7209,Top Notch Temp Control,9163672367
73299,7210,King Heating and Air,7066329276
73299,7211,Mid South Heating and Air Conditioning,18708628493
73299,7212,Comfort HVAC LLC,18709314822
73299,7213,Scott Homes Inc./Northwest Energy Team,3603575167
73299,7214,Peregrine Heating & Cooling,5749354634
73299,7215,Buddy and Associates Heating and Air,7068602929
73299,7216,"Temp-Rite Mechanical, LLC.",5416780744
73299,7217,"RAM Mechanical Services, Inc",6304615307
73299,7218,First Class Heating and Air Conditioning Inc.,3029348900
73299,7219,Yates Services,5869839732
73299,7220,Dew Point Refrigeration,5123572286
73299,7221,James Thomas Heating & Cooling,7066321241
73299,7222,Heber Appliance Sales & Service,4356544623
73299,7223,"Billy Rudolph Heating & Cooling, LLC",9312964874
73299,7224,Total Heating & Cooling Inc.,3366560103
73299,7225,Lafferty Service Company,18702343800
73299,7226,Kappler Mechanical,7209291680
73299,7227,Pebble Creek Air,4143338657
73299,7228,Reinhardt Refrigeration,4357382350
73299,7229,Skelton's Htg Clg & Refrigeration,2563781305
73299,7230,Itak Heating and Cooling,7329389311
73299,7231,Nichols Contracting Co. Inc.,5209776819
73299,7232,Argo Service Contractor LLC,9285757000
73299,7233,Just In Time,8155702244
73299,7234,Ryals Brothers Inc.,8636658231
73299,7235,Air Joe Heating & Cooling,8554247563
73299,7236,High Mark Heating and Cooling,2082634797
73299,7237,Charter Oak Mechanical,8604328915
73299,7238,Energy Savers,7063421738
73299,7239,"Spectrum Design, Inc.",5416598362
73299,7240,Midwest Comfort Heating & Cooling,8473382777
73299,7241,King Heating and Air,7066329276
73299,7242,Mid South Heating and Air Conditioning,18708628493
73299,7243,Comfort HVAC LLC,18709314822
73299,7244,"Lakeshore Heating & Sheet Metal, LLC",9206833967
73299,7245,Peachtree Service Experts,7704580181
73299,7246,Advanced Heating,5037740161
73299,7247,Loescher HVAC,8152326166
73299,7248,Maurer Heating and Cooling,9897233879
73299,7249,R.F.Ohl,6103771098
73299,7250,Airflow Heating & Air Conditioning,8479661666
73299,7251,Dayco Systems,7709199509
73299,7252,Anderson Heating and Cooling,4402558500
73300,7253,"Kingdom Heating and Air, Inc.",4106410003
73300,7254,Advance Air & Mechanical HVAC,2135002172
73299,7255,Meacham Heating Cooling & Energy Solutions,5082485551
73299,7256,Grant Heating & Cooling,6313240679
73300,7257,Atlas Sheet Metal,8012684828
73300,7258,Genesis Ave.,9497936009
73300,7259,Main Street Heating and Cooling,8019305151
73299,7260,Poudre Valley Air,9704932050
73299,7261,"Controlled Climate Systems, Inc.",7247453750
73299,7262,Degree Incorporated,8606336122
73299,7263,"Carl F. Riedell & Son, Inc.",5084286365
73299,7264,Royal Air Systems Inc,9786645023
73299,7265,Lamprey Energy,6039646703
73299,7266,"MacKenzie Heating & Cooling, Inc.",6039266003
73299,7267,"Dee's Electrical, Heating, Air Conditioning",8023622268
73299,7268,L&S Electric,6103773713
73299,7269,Custom Aire Inc.,2156381800
73299,7270,Werley Heating & A/C,6108218414
73299,7271,Air Technicians Inc,8472651400
73299,7272,Megee Plumbing & Heating Co.,3024220570
73300,7273,Consolidated Mechanical AC & Heating Inc.,6263987235
73300,7274,Ponds Plumbing & Heating,8012957989
73299,7275,Cyclone Contracting Group,5152924629
73299,7276,KP Mechanical,8322669960
73300,7277,Mercury Tec,4017850095
73300,7278,ControlAir Systems,7813650222
73300,7279,Federal Mechanical Oklahoma,4052084487
73300,7280,"Bayside Electrical Contractors, Inc.",5087717270
73300,7281,Boston Quality Heating & Cooling,7815895030
73300,7282,"ResCare Inc., aka Guthrie Job Corps",4052829562
73300,7283,Norwich Board of Education,8606253658
73300,7284,STP Home Performance aka St. Pierre Home Performance,2078310679
73300,7285,Riordan Mechanical,5088882665
73300,7286,Crosstown Mechanical,6516457020
73299,7287,Affordable Heating & Cooling,4253348900
73299,7288,Air Pros Redmond (112358),5412409297
73299,7289,Heating Solution,5032981475
73299,7290,Central Heating & Air,4062455424
73299,7291,Any Climate Mechanical,8015207026
73299,7292,Comfort Solutions - Layton,8013932206
73299,7293,Comfort Solutions - Sandy,8013932206
73300,7294,Pacific Breeze Mechanical,4086348220
73300,7295,Frio Tropical,6262227724
73300,7296,Premier Air Solutions Inc,4809402351
73300,7297,Conro Comfort Systems,6305842131
73300,7298,Johnson Controls Greenville SC,8642343830
73300,7299,Meadows Heating and Air,7703870266
73300,7300,Bradford Mechanical,4049365520
73299,7301,Crystal Clear Mechanical Incorporated,8454710011
73299,7302,Controlled Climate Services,2298384758
73299,7303,Air Comfort Specialists,9035219909
73299,7304,"K P Mechanical Company, LLC",8322669960
73300,7305,Nevco Air Conditioning,7023629878
73300,7306,HVAC Consulting Heating & Air Conditioning Service,3107203607
73299,7307,S&S Mechanical Contractors,8019401849
